regime,movement_control,horizon,method,n_replications,average_step_movement,average_step_movement_se,percent_change_mean,percent_change_se,test_w2_mean,test_w2_se,loss_ratio_mean,loss_ratio_se,repair_rate,percent_change_ci_low,percent_change_ci_high,test_w2_ci_low,test_w2_ci_high,loss_ratio_ci_low,loss_ratio_ci_high
mean_reverting,0.8,1,euclidean,60,0.08859735024801955,2.64980981443381e-06,28.197854472239726,0.010955916218641936,0.07244373381306479,6.165080098014902e-06,0.5620541861643479,4.646133264271429e-05,0.0,28.176380876451187,28.219328068028265,0.07243165025607268,0.07245581737005691,0.5619631219523682,0.5621452503763276
mean_reverting,0.8,1,cholesky,60,0.08859735024801955,2.64980981443381e-06,27.137294194115917,0.0028966454611063478,0.0718444214292565,3.1100818308955786e-06,0.5574044237838697,2.0625600580587625e-05,0.0,27.131616769012147,27.142971619219686,0.07183832566886794,0.07185051718964505,0.5573639976067317,0.5574448499610076
mean_reverting,0.8,1,log_euclidean,60,0.08859735024801955,2.64980981443381e-06,18.967440436711527,0.0071690818303066514,0.06722769923337196,6.143123395983853e-06,0.5215856155271255,4.571664808948211e-05,0.0,18.953389036324126,18.98149183709893,0.06721565871151583,0.0672397397552281,0.52149601089687,0.5216752201573809
mean_reverting,0.8,1,fixed,60,0.08859735024801955,2.64980981443381e-06,0.0,0.0,0.05650932382538874,3.182279805139903e-06,0.43842717811051496,2.2013875689566122e-05,0.0,0.0,0.0,0.056503086556970665,0.05651556109380681,0.4383840309141634,0.4384703253068665
mean_reverting,0.8,1,local,60,0.08859735024801955,2.64980981443381e-06,9.13178574287971,0.004431831625023019,0.061669635833829055,4.662980990054717e-06,0.4784634196898636,3.3669584860129774e-05,0.0,9.123099352894666,9.140472132864755,0.061660496391088546,0.061678775276569564,0.47839742730353774,0.4785294120761895
mean_reverting,0.8,3,persistence,60,0.08859735024801955,2.64980981443381e-06,140.0059910399942,0.00973044826497197,0.9731639293140191,4.170640023324854e-06,1.0,0.0,0.0,139.98691936139485,140.02506271859355,0.9731557548595734,0.9731721037684647,1.0,1.0
mean_reverting,0.8,3,euclidean,60,0.08859735024801955,2.64980981443381e-06,21.366233883503487,0.008510397798578125,0.4921095794368084,3.510484335303773e-05,0.5056800444906965,3.5918542324489106e-05,0.0,21.349553503818274,21.3829142631887,0.49204077394383644,0.49217838492978033,0.5056096441477405,0.5057504448336525
mean_reverting,0.8,3,cholesky,60,0.08859735024801955,2.64980981443381e-06,18.145600139792258,0.002315243059456018,0.4790507293302736,1.721155523273186e-05,0.49226108015383435,1.6388651127896622e-05,0.0,18.141062263395725,18.15013801618879,0.4790169946820174,0.4790844639785298,0.49222895839762365,0.49229320191004505
mean_reverting,0.8,3,log_euclidean,60,0.08859735024801955,2.64980981443381e-06,18.889793672627217,0.0036012213643839947,0.48206824839720963,2.1075299438552147e-05,0.49536181064721024,2.0604659682644375e-05,0.0,18.882735278753024,18.89685206650141,0.48202694081031006,0.4821095559841092,0.49532142551423225,0.49540219578018824
mean_reverting,0.8,3,fixed,60,0.08859735024801955,2.64980981443381e-06,0.0,0.0,0.40547489055720054,1.750783846217378e-05,0.4166563062117392,1.6888125310865168e-05,0.0,0.0,0.0,0.40544057519381466,0.4055092059205864,0.4166232054861299,0.4166894069373485
mean_reverting,0.8,3,local,60,0.08859735024801955,2.64980981443381e-06,12.506094625568098,0.005436026643530057,0.45618397371037456,3.198584723348182e-05,0.46876374773282287,3.203937319545336e-05,0.0,12.495440013346778,12.516749237789417,0.4561212814497969,0.4562466659709522,0.4687009505613598,0.46882654490428594
mean_reverting,0.8,6,persistence,60,0.08859735024801955,2.64980981443381e-06,128.61672072141954,0.008906293740981426,2.078718803861923,1.378952353982133e-05,1.0,0.0,0.0,128.5992643856872,128.63417705715187,2.078691776395785,2.078745831328061,1.0,1.0
mean_reverting,0.8,6,euclidean,60,0.08859735024801955,2.64980981443381e-06,14.6027353967768,0.008676674887223273,1.0420361106265172,8.55524866637011e-05,0.5012876706175721,4.066416785685066e-05,0.1,14.585729113997843,14.619741679555759,1.0418684277526564,1.042203793500378,0.5012079688485727,0.5013673723865715
mean_reverting,0.8,6,cholesky,60,0.08859735024801955,2.64980981443381e-06,11.764737376525646,0.001658107879010157,1.0162313559399758,3.94042832796403e-05,0.4888738889689767,1.635008267981152e-05,0.0,11.761487485082787,11.767987267968506,1.0161541235447478,1.0163085883352039,0.4888418428069243,0.48890593513102915
mean_reverting,0.8,6,log_euclidean,60,0.08859735024801955,2.64980981443381e-06,9.907979926252867,0.002314571196468487,0.999348617504643,4.265815486832911e-05,0.480752184948348,1.809530949736635e-05,0.0,9.903443366707789,9.912516485797946,0.999265007521101,0.9994322274881849,0.48071671814173317,0.4807876517549628
mean_reverting,0.8,6,fixed,60,0.08859735024801955,2.64980981443381e-06,0.0,0.0,0.9092593955590254,4.001161329195375e-05,0.437413364329919,1.7037714216824022e-05,0.0,0.0,0.0,0.9091809727969731,0.9093378183210776,0.43737997041005405,0.43744675824978396
mean_reverting,0.8,6,local,60,0.08859735024801955,2.64980981443381e-06,10.303024236455537,0.00598577834906515,1.002940636980245,7.600968324228458e-05,0.4824801806369565,3.4993340004864055e-05,0.0,10.29129211089137,10.314756362019704,1.00279165800109,1.0030896159593998,0.482411593690547,0.48254876758336607
mean_reverting,0.9,1,persistence,60,0.0996720190290258,2.9810360410856076e-06,128.49034991592848,0.012152728805904931,0.1631276876159955,1.4132292567197585e-06,1.0,0.0,0.0,128.4665305674689,128.51416926438804,0.16312491768665233,0.16313045754533867,1.0,1.0
mean_reverting,0.9,1,euclidean,60,0.0996720190290258,2.9810360410856076e-06,26.789478844425577,0.013158492991429354,0.09051969237601871,9.39930262538473e-06,0.5549008436768431,5.651654530035067e-05,0.0,26.763688198162377,26.815269490688777,0.09050126974287297,0.09053811500916446,0.5547900712480545,0.5550116161056318
mean_reverting,0.9,1,cholesky,60,0.0996720190290258,2.9810360410856076e-06,22.060644577116566,0.0030043963699709383,0.08714360727610883,4.191524563737884e-06,0.5342048755776992,2.2461139530149967e-05,0.0,22.05475596023142,22.06653319400171,0.0871353918879639,0.08715182266425375,0.5341608517442201,0.5342488994111784
mean_reverting,0.9,1,log_euclidean,60,0.0996720190290258,2.9810360410856076e-06,26.0929162487789,0.09843537857364808,0.09002238082829653,7.005781827021088e-05,0.5518522432745558,0.0004293787966557484,0.0,25.899982906774547,26.28584959078325,0.08988506750448691,0.09015969415210615,0.5510106608331106,0.5526938257160011
mean_reverting,0.9,1,fixed,60,0.0996720190290258,2.9810360410856076e-06,0.0,0.0,0.07139370118760137,4.217496346986211e-06,0.4376553177247482,2.327648597609687e-05,0.0,0.0,0.0,0.07138543489476128,0.07140196748044146,0.437609695812235,0.43770093963726137
mean_reverting,0.9,1,local,60,0.0996720190290258,2.9810360410856076e-06,11.320281809720921,0.00524129122156196,0.07947567156802775,6.480901378629834e-06,0.48719914503617967,3.7357666901324456e-05,0.0,11.31000887892666,11.330554740515183,0.07946296900132563,0.07948837413472987,0.4871259240090531,0.48727236606330626
mean_reverting,0.9,3,persistence,60,0.0996720190290258,2.9810360410856076e-06,134.03400215769736,0.010353374427143283,1.2316605980380548,5.278466279374434e-06,1.0,0.0,0.0,134.01370954382017,134.05429477157455,1.2316502522441473,1.2316709438319624,1.0,1.0
mean_reverting,0.9,3,euclidean,60,0.0996720190290258,2.9810360410856076e-06,17.401600815076904,0.010586530305750337,0.6178543925808291,5.738324912170357e-05,0.5016433844460336,4.628880467166267e-05,1.0,17.380851215677634,17.422350414476174,0.6177419214125506,0.6179668637491076,0.5015526583888772,0.5017341105031901
mean_reverting,0.9,3,cholesky,60,0.0996720190290258,2.9810360410856076e-06,13.624411756517578,0.0027995640296397755,0.5979760325454085,2.5754057049601528e-05,0.4855039046379208,1.981667966645857e-05,0.0,13.618924611019484,13.629898902015672,0.5979255545935913,0.5980265104972258,0.48546506394577454,0.4855427453300671
mean_reverting,0.9,3,log_euclidean,60,0.0996720190290258,2.9810360410856076e-06,13.07888738758051,0.005628342947199982,0.5951050784575683,3.63886662768083e-05,0.48317294303979386,2.8907696246153155e-05,0.0,13.067855835403998,13.089918939757021,0.5950337566716658,0.5951764002434708,0.4831162839551514,0.48322960212443633
mean_reverting,0.9,3,fixed,60,0.0996720190290258,2.9810360410856076e-06,0.0,0.0,0.526274274752769,2.454720858116667e-05,0.4272883881051088,1.8897877820821094e-05,0.0,0.0,0.0,0.5262261622239499,0.5263223872815881,0.42725134826457994,0.4273254279456376
mean_reverting,0.9,3,local,60,0.0996720190290258,2.9810360410856076e-06,16.794326685274804,0.00769747830450587,0.6146585124422571,5.3022274080323224e-05,0.4990486092438638,4.2363736220382016e-05,0.0,16.779239627797974,16.809413742751634,0.6145545887850596,0.6147624360994546,0.49896557632087185,0.49913164216685574
mean_reverting,0.9,6,persistence,60,0.0996720190290258,2.9810360410856076e-06,121.86187801310918,0.009433626849253198,2.6308784861377457,1.745236573006219e-05,1.0,0.0,0.0,121.84338810448465,121.88036792173371,2.6308442795009146,2.6309126927745767,1.0,1.0
mean_reverting,0.9,6,euclidean,60,0.0996720190290258,2.9810360410856076e-06,11.572607345042647,0.009689604733258929,1.323048377090367,0.00012342825659732138,0.5028922381553483,4.631749223704719e-05,1.0,11.553615719765459,11.591598970319835,1.322806457707436,1.3232902964732978,0.5028014558705637,0.502983020440133
mean_reverting,0.9,6,cholesky,60,0.0996720190290258,2.9810360410856076e-06,8.394505578873806,0.0021797437125689696,1.2853618833709792,5.8102856799379526e-05,0.4885675549487887,1.972134010884248e-05,0.0,8.39023328119717,8.398777876550442,1.2852480017716525,1.285475764970306,0.48852890112217534,0.488606208775402
mean_reverting,0.9,6,log_euclidean,60,0.0996720190290258,2.9810360410856076e-06,5.037153565172347,0.0035960064600728567,1.245549792251656,6.713144715974602e-05,0.47343493260558905,2.3644820517221258e-05,0.0,5.030105392510604,5.04420173783409,1.245418214615223,1.245681369888089,0.4733885887573753,0.47348127645380284
mean_reverting,0.9,6,fixed,60,0.0996720190290258,2.9810360410856076e-06,0.0,0.0,1.185818320571584,5.595325745469321e-05,0.4507309302551782,1.9161547700685845e-05,0.0,0.0,0.0,1.1857086521869729,1.1859279889561951,0.4506933736216848,0.45076848688867155
mean_reverting,0.9,6,local,60,0.0996720190290258,2.9810360410856076e-06,15.092595287782927,0.09737964221567941,1.3647892412703835,0.0011597397023424105,0.5187579833169533,0.00044062719118885345,0.0,14.901731189040197,15.283459386525658,1.3625161514537925,1.3670623310869745,0.5178943540222232,0.5196216126116835
mean_reverting,1.0,1,persistence,60,0.11074668781002778,3.3122622678407688e-06,126.91291158635386,0.012705093331836928,0.20139220693332563,1.7447274773481103e-06,1.0,0.0,0.0,126.88800960342346,126.93781356928426,0.20138878726747003,0.20139562659918123,1.0,1.0
mean_reverting,1.0,1,euclidean,60,0.11074668781002778,3.3122622678407688e-06,27.627897317829262,0.02310224764229936,0.11327369934213774,1.9958826802211457e-05,0.5624532373316489,9.870608580354785e-05,0.18333333333333332,27.582616912450355,27.67317772320817,0.1132345800416054,0.11331281864267008,0.5622597734034739,0.5626467012598239
mean_reverting,1.0,1,cholesky,60,0.11074668781002778,3.3122622678407688e-06,19.942811861265,0.0036067571040372054,0.10645296118473484,5.977132819991152e-06,0.5285852972381755,2.6751621299848607e-05,0.0,19.935742617341088,19.94988110518891,0.10644124600440766,0.10646467636506202,0.5285328640604278,0.5286377304159232
mean_reverting,1.0,1,log_euclidean,60,0.11074668781002778,3.3122622678407688e-06,24.581293353102684,0.008013448390873076,0.11056975822286304,9.048490920997962e-06,0.5490269854950107,4.261622330300025e-05,0.0,24.565586994256574,24.596999711948794,0.11055202318065788,0.1105874932650682,0.5489434576973369,0.5491105132926846
mean_reverting,1.0,1,fixed,60,0.11074668781002778,3.3122622678407688e-06,0.0,0.0,0.08875310191827145,5.470766059319842e-06,0.4406977892813223,2.467380500024176e-05,0.0,0.0,0.0,0.08874237921679518,0.08876382461974772,0.44064942862352185,0.44074614993912276
mean_reverting,1.0,1,local,60,0.11074668781002778,3.3122622678407688e-06,13.133706165126936,0.006057761249989749,0.10040967620172327,8.734246910178867e-06,0.49857775398002135,4.1163444339671095e-05,0.0,13.121832953076956,13.145579377176917,0.10039255707777932,0.10042679532566721,0.4984970736291156,0.4986584343309271
mean_reverting,1.0,3,persistence,60,0.11074668781002778,3.3122622678407688e-06,126.58623322837363,0.010912337409129802,1.5205686395531552,6.516625036489927e-06,1.0,0.0,0.0,126.56484504705173,126.60762140969553,1.5205558669680836,1.5205814121382268,1.0,1.0
mean_reverting,1.0,3,euclidean,60,0.11074668781002778,3.3122622678407688e-06,13.444200689240628,0.01023044481410114,0.7612982621719019,6.86295329596977e-05,0.5006668173407466,4.497687019350072e-05,1.0,13.42414901740499,13.464252361076266,0.7611637482873008,0.761432776056503,0.5005786626751674,0.5007549720063258
mean_reverting,1.0,3,cholesky,60,0.11074668781002778,3.3122622678407688e-06,12.061669394166396,0.0044451780868545445,0.752020447985658,4.345595716445791e-05,0.49456527304603914,2.779927091212803e-05,0.0,12.05295684511616,12.070381943216631,0.7519352743096157,0.7521056216617004,0.49451078647505137,0.4946197596170269
mean_reverting,1.0,3,log_euclidean,60,0.11074668781002778,3.3122622678407688e-06,9.477354395053217,0.009925270698162226,0.7346776932676472,7.291605448216818e-05,0.48315983403682317,4.7712693324256886e-05,0.0,9.457900864484818,9.496807925621615,0.7345347778008622,0.7348206087344322,0.4830663171579076,0.48325335091573873
mean_reverting,1.0,3,fixed,60,0.11074668781002778,3.3122622678407688e-06,0.0,0.0,0.6710773354534628,3.3783246388387406e-05,0.4413331395114575,2.1249087540523264e-05,0.0,0.0,0.0,0.6710111202905416,0.6711435506163841,0.44129149129987805,0.4413747877230369
mean_reverting,1.0,3,local,60,0.11074668781002778,3.3122622678407688e-06,20.663267935079165,0.010014506504218786,0.8097438705654671,8.321978910319116e-05,0.5325270063477433,5.4136403328078284e-05,0.0,20.643639502330895,20.682896367827436,0.8095807597788249,0.8099069813521094,0.5324208989972202,0.5326331136982664
mean_reverting,1.0,6,persistence,60,0.11074668781002778,3.3122622678407688e-06,113.72921005538414,0.009976956519788983,3.247998131034255,2.1546130530617053e-05,1.0,0.0,0.0,113.70965522060536,113.74876489016293,3.247955900618415,3.248040361450095,1.0,1.0
mean_reverting,1.0,6,euclidean,60,0.11074668781002778,3.3122622678407688e-06,8.183914362763556,0.010083726832794631,1.6440484999258131,0.0001642291345197905,0.5061728570789715,5.012832406642556e-05,1.0,8.164150258171277,8.203678467355834,1.6437266108221544,1.6443703890294719,0.5060746055638013,0.5062711085941417
mean_reverting,1.0,6,cholesky,60,0.11074668781002778,3.3122622678407688e-06,7.465440658216747,0.0037246470236029453,1.6331300553069508,9.738112588542136e-05,0.5028112610745651,2.8066459233089943e-05,0.0,7.458140350050485,7.472740966383009,1.6329391883002153,1.6333209223136862,0.5027562508144682,0.502866271334662
mean_reverting,1.0,6,log_euclidean,60,0.11074668781002778,3.3122622678407688e-06,1.9437691497778842,0.007515691427439812,1.5492183672170856,0.0001387811116986046,0.4769763679976384,4.170144360671813e-05,0.0,1.9290383945801022,1.9584999049756662,1.5489463562381562,1.549490378196015,0.4768946331681692,0.47705810282710753
mean_reverting,1.0,6,fixed,60,0.11074668781002778,3.3122622678407688e-06,0.0,0.0,1.519679309790564,7.740391088414276e-05,0.46788182498668557,2.183621175976473e-05,0.0,0.0,0.0,1.5195275981252312,1.519831021455897,0.4678390260116364,0.46792462396173473
mean_reverting,1.0,6,local,60,0.11074668781002778,3.3122622678407688e-06,5.353503930146629,0.0037553522493353948,1.601035318243093,7.346168499951797e-05,0.4929298707661616,2.004399990654333e-05,0.0,5.346143439737932,5.360864420555326,1.600891333340494,1.601179303145692,0.4928905845263448,0.49296915700597843
